1.0,6.0,0.0
2.0,6.0,0.0
3.0,2.0,0.0
4.0,6.0,0.0
5.0,7.0,0.0
6.0,2.0,0.0
7.0,6.0,0.0
8.0,4.0,0.0
1.0,6.0,0.005555555555555555
2.0,6.0,0.005555555555555555
3.0,2.0,0.005555555555555555
4.0,3.0,0.005555555555555555
5.0,2.0,0.005555555555555555
6.0,3.0,0.005555555555555555
7.0,6.0,0.005555555555555555
8.0,4.0,0.005555555555555555
1.0,6.0,0.01111111111111111
2.0,8.0,0.01111111111111111
3.0,2.0,0.01111111111111111
4.0,3.0,0.01111111111111111
5.0,2.0,0.01111111111111111
6.0,3.0,0.01111111111111111
7.0,6.0,0.01111111111111111
8.0,4.0,0.01111111111111111
1.0,6.0,0.016666666666666666
2.0,8.0,0.016666666666666666
3.0,2.0,0.016666666666666666
4.0,2.0,0.016666666666666666
5.0,2.0,0.016666666666666666
6.0,3.0,0.016666666666666666
7.0,6.0,0.016666666666666666
8.0,6.0,0.016666666666666666
1.0,0.0,0.02222222222222222
2.0,1.0,0.02222222222222222
3.0,0.0,0.02222222222222222
4.0,3.0,0.02222222222222222
5.0,2.0,0.02222222222222222
6.0,3.0,0.02222222222222222
7.0,6.0,0.02222222222222222
8.0,6.0,0.02222222222222222
1.0,0.0,0.027777777777777776
2.0,1.0,0.027777777777777776
3.0,7.0,0.027777777777777776
4.0,3.0,0.027777777777777776
5.0,2.0,0.027777777777777776
6.0,2.0,0.027777777777777776
7.0,6.0,0.027777777777777776
8.0,5.0,0.027777777777777776
1.0,0.0,0.03333333333333333
2.0,8.0,0.03333333333333333
3.0,7.0,0.03333333333333333
4.0,3.0,0.03333333333333333
5.0,0.0,0.03333333333333333
6.0,3.0,0.03333333333333333
7.0,6.0,0.03333333333333333
8.0,6.0,0.03333333333333333
1.0,7.0,0.03888888888888889
2.0,8.0,0.03888888888888889
3.0,6.0,0.03888888888888889
4.0,3.0,0.03888888888888889
5.0,7.0,0.03888888888888889
6.0,3.0,0.03888888888888889
7.0,6.0,0.03888888888888889
8.0,6.0,0.03888888888888889
1.0,7.0,0.04444444444444444
2.0,6.0,0.04444444444444444
3.0,2.0,0.04444444444444444
4.0,2.0,0.04444444444444444
5.0,7.0,0.04444444444444444
6.0,2.0,0.04444444444444444
7.0,6.0,0.04444444444444444
8.0,6.0,0.04444444444444444
1.0,7.0,0.05
2.0,6.0,0.05
3.0,2.0,0.05
4.0,2.0,0.05
5.0,7.0,0.05
6.0,2.0,0.05
7.0,6.0,0.05
8.0,3.0,0.05
1.0,0.0,0.05555555555555555
2.0,6.0,0.05555555555555555
3.0,2.0,0.05555555555555555
4.0,3.0,0.05555555555555555
5.0,1.0,0.05555555555555555
6.0,2.0,0.05555555555555555
7.0,6.0,0.05555555555555555
8.0,3.0,0.05555555555555555
1.0,7.0,0.06111111111111111
2.0,6.0,0.06111111111111111
3.0,2.0,0.06111111111111111
4.0,2.0,0.06111111111111111
5.0,3.0,0.06111111111111111
6.0,2.0,0.06111111111111111
7.0,6.0,0.06111111111111111
8.0,3.0,0.06111111111111111
1.0,6.0,0.06666666666666667
2.0,6.0,0.06666666666666667
3.0,2.0,0.06666666666666667
4.0,2.0,0.06666666666666667
5.0,3.0,0.06666666666666667
6.0,3.0,0.06666666666666667
7.0,6.0,0.06666666666666667
8.0,3.0,0.06666666666666667
1.0,7.0,0.07222222222222222
2.0,6.0,0.07222222222222222
3.0,2.0,0.07222222222222222
4.0,3.0,0.07222222222222222
5.0,3.0,0.07222222222222222
6.0,3.0,0.07222222222222222
7.0,6.0,0.07222222222222222
8.0,3.0,0.07222222222222222
1.0,7.0,0.07777777777777778
2.0,6.0,0.07777777777777778
3.0,6.0,0.07777777777777778
4.0,3.0,0.07777777777777778
5.0,3.0,0.07777777777777778
6.0,2.0,0.07777777777777778
7.0,6.0,0.07777777777777778
8.0,4.0,0.07777777777777778
1.0,7.0,0.08333333333333333
2.0,6.0,0.08333333333333333
3.0,7.0,0.08333333333333333
4.0,3.0,0.08333333333333333
5.0,7.0,0.08333333333333333
6.0,2.0,0.08333333333333333
7.0,6.0,0.08333333333333333
8.0,4.0,0.08333333333333333
1.0,7.0,0.08888888888888888
2.0,6.0,0.08888888888888888
3.0,7.0,0.08888888888888888
4.0,3.0,0.08888888888888888
5.0,7.0,0.08888888888888888
6.0,3.0,0.08888888888888888
7.0,6.0,0.08888888888888888
8.0,2.0,0.08888888888888888
1.0,7.0,0.09444444444444444
2.0,6.0,0.09444444444444444
3.0,7.0,0.09444444444444444
4.0,3.0,0.09444444444444444
5.0,7.0,0.09444444444444444
6.0,3.0,0.09444444444444444
7.0,6.0,0.09444444444444444
8.0,2.0,0.09444444444444444
1.0,7.0,0.1
2.0,6.0,0.1
3.0,7.0,0.1
4.0,3.0,0.1
5.0,7.0,0.1
6.0,2.0,0.1
7.0,6.0,0.1
8.0,2.0,0.1
1.0,7.0,0.10555555555555554
2.0,6.0,0.10555555555555554
3.0,6.0,0.10555555555555554
4.0,3.0,0.10555555555555554
5.0,7.0,0.10555555555555554
6.0,2.0,0.10555555555555554
7.0,6.0,0.10555555555555554
8.0,2.0,0.10555555555555554
1.0,7.0,0.1111111111111111
2.0,6.0,0.1111111111111111
3.0,6.0,0.1111111111111111
4.0,3.0,0.1111111111111111
5.0,7.0,0.1111111111111111
6.0,2.0,0.1111111111111111
7.0,6.0,0.1111111111111111
8.0,2.0,0.1111111111111111
1.0,7.0,0.11666666666666667
2.0,6.0,0.11666666666666667
3.0,7.0,0.11666666666666667
4.0,2.0,0.11666666666666667
5.0,7.0,0.11666666666666667
6.0,7.0,0.11666666666666667
7.0,6.0,0.11666666666666667
8.0,2.0,0.11666666666666667
1.0,7.0,0.12222222222222222
2.0,6.0,0.12222222222222222
3.0,7.0,0.12222222222222222
4.0,1.0,0.12222222222222222
5.0,7.0,0.12222222222222222
6.0,2.0,0.12222222222222222
7.0,6.0,0.12222222222222222
8.0,2.0,0.12222222222222222
1.0,7.0,0.12777777777777777
2.0,6.0,0.12777777777777777
3.0,7.0,0.12777777777777777
4.0,2.0,0.12777777777777777
5.0,7.0,0.12777777777777777
6.0,2.0,0.12777777777777777
7.0,2.0,0.12777777777777777
8.0,6.0,0.12777777777777777
1.0,7.0,0.13333333333333333
2.0,6.0,0.13333333333333333
3.0,7.0,0.13333333333333333
4.0,2.0,0.13333333333333333
5.0,7.0,0.13333333333333333
6.0,3.0,0.13333333333333333
7.0,6.0,0.13333333333333333
8.0,2.0,0.13333333333333333
1.0,7.0,0.13888888888888887
2.0,6.0,0.13888888888888887
3.0,7.0,0.13888888888888887
4.0,6.0,0.13888888888888887
5.0,7.0,0.13888888888888887
6.0,2.0,0.13888888888888887
7.0,6.0,0.13888888888888887
8.0,2.0,0.13888888888888887
1.0,7.0,0.14444444444444443
2.0,6.0,0.14444444444444443
3.0,7.0,0.14444444444444443
4.0,7.0,0.14444444444444443
5.0,7.0,0.14444444444444443
6.0,3.0,0.14444444444444443
7.0,6.0,0.14444444444444443
8.0,2.0,0.14444444444444443
1.0,7.0,0.15
2.0,6.0,0.15
3.0,7.0,0.15
4.0,7.0,0.15
5.0,2.0,0.15
6.0,3.0,0.15
7.0,5.0,0.15
8.0,2.0,0.15
1.0,7.0,0.15555555555555556
2.0,6.0,0.15555555555555556
3.0,7.0,0.15555555555555556
4.0,7.0,0.15555555555555556
5.0,7.0,0.15555555555555556
6.0,2.0,0.15555555555555556
7.0,6.0,0.15555555555555556
8.0,2.0,0.15555555555555556
1.0,7.0,0.16111111111111112
2.0,0.0,0.16111111111111112
3.0,7.0,0.16111111111111112
4.0,7.0,0.16111111111111112
5.0,2.0,0.16111111111111112
6.0,2.0,0.16111111111111112
7.0,6.0,0.16111111111111112
